step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,link_data[link2_force_x_raw],link_data[link2_force_y_raw],link_data[link2_force_z_raw],link_data[link2_torque_x_raw],link_data[link2_torque_y_raw],link_data[link2_torque_z_raw]
660,6.977034568786621,0.012339930981397629,-6.979390621185303,9.868690490722656,10.301010131835938,0.14598286151885986,-0.5815607309341431,0.31564024090766907,-0.03196318447589874,5.549660682678223
665,7.134181022644043,0.012899963185191154,-7.136993408203125,10.091252326965332,10.33655834197998,0.07115677744150162,-0.46436476707458496,0.2732226252555847,-0.021993158385157585,5.558396816253662
670,7.235459327697754,0.0131598599255085,-7.2385053634643555,10.234647750854492,10.38891315460205,0.02417467162013054,-0.3297279477119446,0.2143222987651825,-0.024485208094120026,5.578793525695801
675,7.010997772216797,0.012192634865641594,-7.01410436630249,9.917252540588379,10.323994636535645,0.11522551625967026,-0.23661287128925323,0.17637896537780762,-0.019055193290114403,5.548736095428467
680,7.203832626342773,0.01317574642598629,-7.206907749176025,10.189940452575684,10.374789237976074,0.023855432868003845,-0.18808503448963165,0.1535966545343399,-0.00749585498124361,5.566311359405518
685,7.048002243041992,0.012349853292107582,-7.0510430335998535,9.969538688659668,10.368782997131348,0.10322122275829315,-0.20087718963623047,0.1681356579065323,0.026939723640680313,5.573221206665039
690,6.979574203491211,0.013324374333024025,-6.982158660888672,9.872445106506348,10.328953742980957,0.1282983124256134,-0.21025995910167694,0.17378665506839752,0.04675492271780968,5.554444789886475
695,6.9890546798706055,0.012059827335178852,-6.992104530334473,9.88617992401123,10.3225736618042,0.12215209007263184,0.009795702062547207,0.04021766781806946,-0.04247363656759262,5.545708656311035
700,7.0629119873046875,0.012937616556882858,-7.065743446350098,9.990476608276367,10.338054656982422,0.0885060578584671,-0.1334085315465927,0.12125691771507263,0.023903891444206238,5.554134368896484
705,6.873483180999756,0.012613971717655659,-6.876082897186279,9.722419738769531,10.328282356262207,0.19094175100326538,-0.12594622373580933,0.11404062062501907,0.02586892619729042,5.563830852508545
710,7.057339668273926,0.012340448796749115,-7.060237884521484,9.98264217376709,10.340483665466309,0.08937887102365494,-0.1378433108329773,0.11424458026885986,0.026489565148949623,5.554767608642578
715,7.14254093170166,0.01309908926486969,-7.145357608795166,10.103078842163086,10.361655235290527,0.05109728127717972,-0.16610516607761383,0.1254275143146515,0.03384900838136673,5.562694549560547
720,7.095245361328125,0.012979181483387947,-7.098044395446777,10.036179542541504,10.362822532653809,0.083888940513134,-0.1725361943244934,0.1250133216381073,0.03295367211103439,5.570971488952637
725,7.063875675201416,0.012392024509608746,-7.066821098327637,9.99191951751709,10.347184181213379,0.0949157327413559,-0.20041584968566895,0.1368764489889145,0.03841331973671913,5.563267707824707
730,7.435370445251465,0.013663360849022865,-7.438275337219238,10.517264366149902,10.42518138885498,-0.0870017483830452,-0.197870135307312,0.12907785177230835,0.026829838752746582,5.579918384552002
735,7.156957626342773,0.013010872527956963,-7.159831523895264,10.123507499694824,10.372377395629883,0.05620960891246796,-0.29175621271133423,0.18307694792747498,0.0640823170542717,5.575425148010254
740,6.990729808807373,0.012798378244042397,-6.9933881759643555,9.888273239135742,10.352191925048828,0.1418931484222412,-0.25792261958122253,0.16061176359653473,0.045553967356681824,5.574921131134033
745,7.212339878082275,0.01264775637537241,-7.2154130935668945,10.201970100402832,10.361944198608398,0.016516052186489105,-0.2585836946964264,0.15775778889656067,0.03905805945396423,5.560498237609863
755,0.0,0.0,0.0,0.0,35.01402282714844,-9.739035606384277,89.01168060302734,-2.2183845043182373,-29.75132179260254,-0.47317081689834595
760,0.0,0.0,0.0,0.0,26.145862579345703,-5.915550708770752,38.651180267333984,-0.6334523558616638,-13.0922269821167,0.9643287062644958
765,0.0,0.0,0.0,0.0,21.1860408782959,-1.7508678436279297,18.93355941772461,0.9140802621841431,-7.462629795074463,2.6117215156555176
770,0.0,0.0,0.0,0.0,18.059988021850586,0.689677894115448,14.005080223083496,0.6208241581916809,-5.508984565734863,3.2603847980499268
775,0.0,0.0,0.0,0.0,14.419417381286621,2.820375919342041,8.690016746520996,0.22086480259895325,-3.3855247497558594,3.5726237297058105
780,0.0,0.0,0.0,0.0,11.650003433227539,4.107389450073242,4.566827297210693,-0.01127379946410656,-1.7024617195129395,3.664933204650879
785,0.0,0.0,0.0,0.0,9.786909103393555,4.9072675704956055,1.5203301906585693,-0.10394833981990814,-0.47863641381263733,3.6935558319091797
790,0.0,0.0,0.0,0.0,8.549552917480469,5.404837608337402,-0.6131361722946167,-0.14238710701465607,0.3764687776565552,3.694735527038574
795,0.0,0.0,0.0,0.0,7.759222030639648,5.693631172180176,-2.0707080364227295,-0.15431803464889526,0.9709597229957581,3.6805403232574463
800,0.0,0.0,0.0,0.0,7.613818645477295,5.73551607131958,-2.008009672164917,-0.16150346398353577,0.9302893280982971,3.6836657524108887
805,0.0,0.0,0.0,0.0,7.227627277374268,5.839442729949951,-2.7957069873809814,-0.16746272146701813,1.2750967741012573,3.645890712738037
810,0.0,0.0,0.0,0.0,7.12740421295166,5.842136383056641,-2.9359636306762695,-0.180998295545578,1.3603127002716064,3.619401454925537
815,0.0,0.0,0.0,0.0,7.166742324829102,5.779908657073975,-2.7789900302886963,-0.19356326758861542,1.3276581764221191,3.588082790374756
820,0.0,0.0,0.0,0.0,7.271503448486328,5.707451820373535,-2.4357268810272217,-0.21489500999450684,1.2186851501464844,3.5634829998016357
825,0.0,0.0,0.0,0.0,7.415410995483398,5.630364894866943,-1.9760301113128662,-0.24173998832702637,1.068281650543213,3.537792921066284
830,0.0,0.0,0.0,0.0,7.581551551818848,5.571002006530762,-1.4488548040390015,-0.27668195962905884,0.8961230516433716,3.5089917182922363
835,0.0,0.0,0.0,0.0,7.851010799407959,5.523391246795654,-0.5670779943466187,-0.3257889449596405,0.5741629004478455,3.4722015857696533
840,0.0,0.0,0.0,0.0,8.21636962890625,5.519157409667969,0.6666646599769592,-0.3954963684082031,0.08038748055696487,3.4463493824005127
845,0.0,0.0,0.0,0.0,8.048385620117188,5.709415912628174,-0.38932833075523376,-0.30336087942123413,0.4960870146751404,3.364063262939453
850,0.0,0.0,0.0,0.0,8.077566146850586,5.810092449188232,-1.271262526512146,-0.12841224670410156,0.7358192205429077,3.279409885406494
855,0.0,0.0,0.0,0.0,8.240755081176758,5.9018425941467285,-2.0450961589813232,0.12189927697181702,0.815314531326294,3.2220964431762695
860,0.0,0.0,0.0,0.0,8.413433074951172,6.2116546630859375,-2.8387768268585205,0.38698074221611023,0.8513897061347961,3.2467470169067383
865,0.0,0.0,0.0,0.0,8.542906761169434,7.088217735290527,-2.3480875492095947,0.30412399768829346,0.6332600712776184,3.449516534805298
870,0.0,0.0,0.0,0.0,8.50767707824707,8.608479499816895,-0.05395028740167618,-0.37662166357040405,0.27720344066619873,3.8157153129577637
875,0.0,0.0,0.0,0.0,8.41805362701416,10.101709365844727,2.657573699951172,-1.2335267066955566,0.02125328592956066,4.179335594177246
885,0.0,0.0,0.0,0.0,9.5655517578125,4.064423561096191,-4.553103923797607,0.2521325945854187,2.9676353931427,3.8997750282287598
890,5.135965824127197,-0.05132772773504257,-5.157824516296387,7.279006481170654,8.232190132141113,5.221397399902344,0.897089958190918,-0.9823821783065796,0.8092339634895325,4.060000896453857
895,6.873616695404053,-0.01609807088971138,-6.885846138000488,9.729426383972168,8.0748929977417,5.552575588226318,1.4961761236190796,-1.1612672805786133,0.6356689929962158,4.037156581878662
900,7.21475887298584,-0.054096221923828125,-7.24733829498291,10.22641658782959,8.05936336517334,5.789827823638916,1.50294029712677,-1.1812900304794312,0.5784711837768555,4.0986833572387695
905,6.968122482299805,0.0067979758605360985,-6.980673313140869,9.86329460144043,8.13759708404541,5.569942474365234,1.7274236679077148,-1.259488821029663,0.5927501916885376,4.093441486358643
910,7.116950988769531,0.0022964412346482277,-7.12581729888916,10.071160316467285,8.086028099060059,5.623863697052002,1.098423719406128,-1.0909827947616577,0.7872399687767029,4.066307544708252
915,6.865969657897949,-0.0031496535521000624,-6.870336055755615,9.71303653717041,8.115694046020508,5.66862154006958,1.0708011388778687,-1.077510952949524,0.7448592782020569,4.108962059020996
920,6.952919006347656,-0.00239698588848114,-6.960340976715088,9.838162422180176,8.164527893066406,5.659510135650635,1.4529868364334106,-1.173998236656189,0.6159018278121948,4.145082473754883
925,7.0546674728393555,-0.0024250990245491266,-7.06239652633667,9.982274055480957,8.198556900024414,5.686196804046631,1.398969054222107,-1.1516896486282349,0.6337494254112244,4.1599626541137695
930,6.964870929718018,-0.002841770648956299,-6.971691131591797,9.854639053344727,8.206781387329102,5.661946773529053,1.2811750173568726,-1.120086431503296,0.6688478589057922,4.163323402404785
935,7.0925140380859375,-0.002551714424043894,-7.100017547607422,10.035636901855469,8.202413558959961,5.6910719871521,1.405568242073059,-1.1412595510482788,0.6082994341850281,4.1680145263671875
940,7.043013572692871,-0.0027071135118603706,-7.050169467926025,9.965387344360352,8.202102661132812,5.678607940673828,1.4066258668899536,-1.1331367492675781,0.5954914689064026,4.169407367706299
945,7.1171555519104,-0.0025705858133733273,-7.124643325805664,10.070474624633789,8.202726364135742,5.691926956176758,1.4386003017425537,-1.1373835802078247,0.5783534646034241,4.173230171203613
950,7.068865776062012,-0.0026674987748265266,-7.076117992401123,10.002016067504883,8.208724021911621,5.6849493980407715,1.3862969875335693,-1.1191731691360474,0.5893800854682922,4.175845623016357
955,7.014433860778809,-0.0025480128824710846,-7.02202033996582,9.925273895263672,8.217940330505371,5.687718391418457,1.376856803894043,-1.1138619184494019,0.5889289975166321,4.1805596351623535
960,7.04090690612793,-0.00246805720962584,-7.0484843254089355,9.962705612182617,8.2152099609375,5.685572624206543,1.4056600332260132,-1.1175670623779297,0.5746467709541321,4.181101322174072
965,7.102860450744629,-0.002814719220623374,-7.109933376312256,10.049964904785156,8.220871925354004,5.6941962242126465,1.312110185623169,-1.0917773246765137,0.6026232242584229,4.183871269226074
970,7.037634372711182,-0.002571187447756529,-7.045085906982422,9.957988739013672,8.212018966674805,5.6825852394104,1.3391505479812622,-1.0955067873001099,0.5895785093307495,4.180143356323242
975,7.100801944732666,-0.0026506271678954363,-7.108184337615967,10.047271728515625,8.21930980682373,5.69460391998291,1.3541723489761353,-1.0979176759719849,0.5822762846946716,4.186461925506592
980,7.045889854431152,-0.0026949841994792223,-7.05308198928833,9.969480514526367,8.215319633483887,5.680342674255371,1.3477009534835815,-1.0927557945251465,0.5800945162773132,4.183446407318115
985,7.077976703643799,-0.0026556679513305426,-7.085253715515137,10.014918327331543,8.212981224060059,5.6882147789001465,1.3370927572250366,-1.0897328853607178,0.5830482840538025,4.1843647956848145
990,6.919719219207764,-0.0025515088345855474,-6.927127838134766,9.7912015914917,8.220226287841797,5.658609867095947,1.2748463153839111,-1.071728229522705,0.6038668155670166,4.180746555328369
995,7.042062282562256,-0.0025870681274682283,-7.049330711364746,9.96412181854248,8.21727180480957,5.6873602867126465,1.3590747117996216,-1.093279242515564,0.5735940337181091,4.187224388122559
1005,0.0,0.0,0.0,0.0,60.527366638183594,-23.27865219116211,-130.48902893066406,-0.33373692631721497,48.62364959716797,-2.220127582550049
1010,0.0,0.0,0.0,0.0,31.82225227355957,-10.890935897827148,-60.084930419921875,1.9494361877441406,20.68427848815918,0.7466975450515747
1015,0.0,0.0,0.0,0.0,24.8571720123291,-4.296988487243652,-35.42299270629883,0.7970786094665527,13.190406799316406,2.533736228942871
1020,0.0,0.0,0.0,0.0,22.207014083862305,-1.2516762018203735,-27.6690616607666,0.9898045063018799,10.191488265991211,3.493211269378662
1025,0.0,0.0,0.0,0.0,19.0417423248291,0.9859688878059387,-19.890623092651367,1.1671464443206787,7.122824668884277,3.894707679748535
1030,0.0,0.0,0.0,0.0,16.74227523803711,2.610090732574463,-12.955856323242188,1.0410106182098389,4.47677755355835,4.170445442199707
1035,0.0,0.0,0.0,0.0,14.438429832458496,3.8238279819488525,-8.081475257873535,0.9692783355712891,2.5956637859344482,4.299641132354736
1040,0.0,0.0,0.0,0.0,12.818266868591309,4.647795677185059,-5.114506721496582,0.9026284217834473,1.4739785194396973,4.371379852294922
1045,0.0,0.0,0.0,0.0,10.933329582214355,5.5182318687438965,-1.3568476438522339,0.7529069781303406,0.034385018050670624,4.413327693939209
1050,0.0,0.0,0.0,0.0,10.430336952209473,5.761302471160889,-0.7375136613845825,0.7072595953941345,-0.1935524195432663,4.41745662689209
1055,0.0,0.0,0.0,0.0,9.825979232788086,6.024641036987305,0.002351283561438322,0.699057400226593,-0.5050451755523682,4.423284530639648
1060,0.0,0.0,0.0,0.0,9.426347732543945,6.166600227355957,0.4242413640022278,0.7022753953933716,-0.7178778052330017,4.40780782699585
1065,0.0,0.0,0.0,0.0,9.184304237365723,6.22306489944458,0.5892759561538696,0.717703640460968,-0.8436421155929565,4.381210803985596
1070,0.0,0.0,0.0,0.0,9.03233528137207,6.235745429992676,0.633485734462738,0.7345227599143982,-0.9263782501220703,4.3471832275390625
1075,0.0,0.0,0.0,0.0,8.932069778442383,6.234097957611084,0.6439445614814758,0.7423772215843201,-0.9912434816360474,4.307831764221191
1080,0.0,0.0,0.0,0.0,8.853594779968262,6.249843120574951,0.7072871327400208,0.7275073528289795,-1.0596544742584229,4.266375541687012
1085,0.0,0.0,0.0,0.0,8.816876411437988,6.293267250061035,0.8766123056411743,0.6684478521347046,-1.1320124864578247,4.222003936767578
1090,0.0,0.0,0.0,0.0,8.140164375305176,6.740464687347412,3.343526840209961,0.2660179138183594,-2.036447048187256,4.174103260040283
1095,0.0,0.0,0.0,0.0,8.5928955078125,6.609311103820801,3.26261305809021,0.06356029212474823,-1.7865020036697388,4.116584777832031
1100,0.0,0.0,0.0,0.0,8.990388870239258,6.671581268310547,2.8299741744995117,-0.018941795453429222,-1.37333083152771,4.111995697021484
1105,0.0,0.0,0.0,0.0,9.033795356750488,7.163480281829834,2.4246630668640137,0.0470731183886528,-1.180934190750122,4.145998954772949
1110,0.0,0.0,0.0,0.0,8.833880424499512,8.044075965881348,0.9788782596588135,0.5252503752708435,-1.0487196445465088,4.236649036407471
1115,0.0,0.0,0.0,0.0,8.634893417358398,8.991155624389648,-1.0980474948883057,1.1953365802764893,-0.920129120349884,4.378820896148682
1120,0.0,0.0,0.0,0.0,8.618132591247559,9.767694473266602,-2.361189126968384,1.5606862306594849,-0.8978310227394104,4.55751371383667
1125,0.0,0.0,0.0,0.0,-24.840978622436523,-17.652002334594727,-100.83415222167969,26.168325424194336,48.25733184814453,-14.932348251342773
1130,8.212546348571777,0.06868826597929001,-8.206868171691895,11.610483169555664,7.76645565032959,5.545970916748047,11.627676010131836,-1.7863677740097046,-7.408481597900391,4.674197196960449
1135,5.971188068389893,-0.024466458708047867,-5.972976207733154,8.44583511352539,11.176185607910156,2.994502067565918,-8.122021675109863,2.9961369037628174,1.81476891040802,4.427491188049316
1140,8.618690490722656,-0.02116001583635807,-8.624948501586914,12.193113327026367,8.599203109741211,5.029514789581299,4.6542534828186035,0.0857921838760376,-4.334952354431152,4.596345901489258
1145,8.98246955871582,-0.02312890812754631,-8.99108600616455,12.709245681762695,8.803051948547363,4.952719688415527,3.3833024501800537,0.4443947374820709,-3.9208409786224365,4.591179370880127
1150,5.033175468444824,-0.012026997283101082,-5.037631034851074,7.121146202087402,10.28449535369873,3.088585376739502,-11.106355667114258,3.7123687267303467,3.2170472145080566,4.103102684020996
1155,6.460350036621094,-0.013924557715654373,-6.464832782745361,9.139494895935059,9.104511260986328,4.285391330718994,-1.2709245681762695,1.5094337463378906,-1.6929813623428345,4.3407416343688965
1160,7.200921058654785,-0.012319075874984264,-7.205753326416016,10.187065124511719,8.733558654785156,4.694324016571045,2.059988021850586,0.7758283615112305,-3.418860912322998,4.406303405761719
1165,7.050543785095215,-0.009197231382131577,-7.054516315460205,9.973788261413574,8.709298133850098,4.701263427734375,2.1089937686920166,0.7845535278320312,-3.5021111965179443,4.37976598739624
1170,7.109753608703613,-0.013478612527251244,-7.1147966384887695,10.0582857131958,8.729928016662598,4.6403632164001465,1.58310067653656,0.9644701480865479,-3.3728370666503906,4.341189384460449
1175,7.259350776672363,-0.009066030383110046,-7.263501167297363,10.269211769104004,8.676570892333984,4.633335113525391,1.7892401218414307,0.907338559627533,-3.503812551498413,4.289896488189697
1180,6.956418037414551,-0.013241162523627281,-6.960948944091797,9.841073989868164,8.731555938720703,4.585900783538818,1.262888789176941,1.0873662233352661,-3.334644079208374,4.281460762023926
1185,7.302597999572754,-0.006595267448574305,-7.305941581726074,10.32979965209961,8.70405101776123,4.622106552124023,1.64380943775177,0.9701150059700012,-3.5285606384277344,4.24691915512085
1190,6.79701042175293,-0.011330299079418182,-6.800718307495117,9.6150541305542,8.77862548828125,4.5362958908081055,1.1240568161010742,1.1405606269836426,-3.3330278396606445,4.246442794799805
1195,7.2964091300964355,-0.0058316937647759914,-7.299473285675049,10.320849418640137,8.73622989654541,4.555161952972412,1.4759831428527832,1.017171859741211,-3.5038540363311768,4.202884197235107
1200,6.987682819366455,-0.013443953357636929,-6.992093086242676,9.885204315185547,8.813170433044434,4.521369934082031,0.9702669978141785,1.202365517616272,-3.3077900409698486,4.228598117828369
1205,7.252932548522949,-0.008295159786939621,-7.256783962249756,10.259922981262207,8.838086128234863,4.528893947601318,1.173538327217102,1.1234850883483887,-3.414896011352539,4.212164402008057
1210,7.017740249633789,-0.011618571355938911,-7.0216569900512695,9.927360534667969,8.842613220214844,4.498109340667725,0.9915065169334412,1.1891272068023682,-3.330451488494873,4.207157135009766
1215,6.741450309753418,-0.012810180895030499,-6.746710777282715,9.537579536437988,8.909090042114258,4.358322620391846,-0.8302555084228516,1.6136674880981445,-2.4433517456054688,4.165401458740234
1220,7.171316146850586,-0.00819722842425108,-7.174140453338623,10.143773078918457,8.881691932678223,4.462684631347656,1.1575876474380493,1.119084358215332,-3.407780885696411,4.187132358551025
1225,7.035358428955078,-0.014583687297999859,-7.040824890136719,9.953376770019531,8.885957717895508,4.502878189086914,0.9282389283180237,1.2294912338256836,-3.3057572841644287,4.221818447113037
1230,7.130417823791504,-0.010081528685986996,-7.134676933288574,10.086950302124023,8.904696464538574,4.484154224395752,1.1525601148605347,1.1365034580230713,-3.4000673294067383,4.2049241065979
1235,7.039161205291748,-0.011223744601011276,-7.0433244705200195,9.957828521728516,8.913702964782715,4.480277061462402,1.0886244773864746,1.160536289215088,-3.3650429248809814,4.209865093231201
1240,6.90531063079834,-0.01127645093947649,-6.909998893737793,9.768905639648438,8.92271900177002,4.473666667938232,1.2226523160934448,1.122735619544983,-3.405848979949951,4.217400550842285
1245,7.125179290771484,-0.011047187261283398,-7.129495620727539,10.079584121704102,8.938249588012695,4.490626335144043,1.1125314235687256,1.1533302068710327,-3.3761138916015625,4.218178749084473
1255,0.0,0.0,0.0,0.0,72.29463958740234,-76.88433074951172,-5.997145652770996,4.079984188079834,-0.8894252181053162,-27.42514419555664
1260,0.0,0.0,0.0,0.0,62.42231750488281,-56.197540283203125,-4.234737873077393,1.5147165060043335,-0.03603725507855415,-17.588153839111328
1265,0.0,0.0,0.0,0.0,70.49361419677734,-43.42327880859375,-3.887277841567993,1.305334448814392,-0.3664553761482239,-9.118354797363281
1270,0.0,0.0,0.0,0.0,86.30213165283203,-39.63264846801758,-4.606721878051758,1.201056957244873,-0.40375828742980957,-3.222505569458008
1275,0.0,0.0,0.0,0.0,91.74602508544922,-37.098854064941406,-5.022915363311768,0.9554324746131897,-0.25369197130203247,0.9188586473464966
1280,0.0,0.0,0.0,0.0,89.40746307373047,-34.69584655761719,-5.329348087310791,0.741885244846344,0.03331094607710838,3.613105297088623
1285,0.0,0.0,0.0,0.0,81.00984191894531,-31.377405166625977,-5.559703350067139,0.6305367350578308,0.4232157766819,5.18734884262085
1290,0.0,0.0,0.0,0.0,53.69512176513672,-16.98659324645996,-4.685023307800293,0.7882816791534424,0.9545704126358032,6.045826435089111
